@relation kdd

@attribute attribution1 numeric
@attribute attribution2 numeric
@attribute attribution3 numeric
@attribute attribution4 numeric
@attribute attribution5 numeric
@attribute attribution6 numeric
@attribute attribution7 numeric
@attribute attribution8 numeric
@attribute attribution9 numeric
@attribute attribution10 numeric
@attribute attribution11 numeric
@attribute attribution12 numeric
@attribute attribution13 numeric
@attribute attribution14 numeric
@attribute class {0, 1}

@data
2.0,46.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
2.0,46.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1
1.0,20.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
1.0,20.0,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
3.0,142.0,10.0,10.0,8.0,80.0,51.0,2.0,7.5,7.0,2.5,80.0,51.0,2.0,1
5.0,209.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
2.0,136.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
1.0,120.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
3.0,178.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
2.0,136.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
1.0,120.0,10.0,10.0,8.0,80.0,51.0,49.0,7.5,7.0,2.5,49.5,27.5,33.5,1
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
2.0,124.0,10.0,10.0,8.0,80.0,51.0,2.0,7.5,7.0,2.5,80.0,51.0,2.0,1
2.0,136.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
2.0,126.0,10.0,10.0,12.0,80.0,51.0,48.0,9.5,8.5,0.5,51.0,30.0,33.5,1
2.0,136.0,10.0,10.0,8.0,80.0,51.0,2.0,7.5,7.0,2.5,80.0,51.0,2.0,1
3.0,178.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
2.0,124.0,10.0,10.0,12.0,80.0,51.0,48.0,9.5,8.5,0.5,47.5,26.5,36.0,1
1.0,120.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
5.0,209.0,10.0,10.0,12.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
3.0,142.0,10.0,10.0,12.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
1.0,120.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,1
5.0,210.0,10.0,10.0,12.0,80.0,51.0,20.0,9.5,8.5,0.5,44.5,27.0,37.5,1
5.0,210.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
5.0,209.0,10.0,10.0,12.0,80.0,51.0,42.0,8.5,7.5,1.5,47.5,27.5,35.0,1
5.0,215.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
5.0,210.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
2.0,136.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
1.0,120.0,10.0,10.0,12.0,80.0,51.0,53.0,9.5,8.5,0.5,48.0,27.5,35.5,1
2.0,136.0,10.0,10.0,12.0,80.0,51.0,2.0,9.5,8.5,0.5,80.0,51.0,2.0,1
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,60.0,10.0,10.0,0.0,80.0,51.0,2.0,10.0,10.0,0.0,80.0,51.0,2.0,0
1.0,120.0,13.0,13.0,15.0,20.0,20.0,108.0,13.0,13.0,0.0,20.0,20.0,43.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,106.0,13.0,13.0,0.0,20.0,20.0,42.0,1
3.0,130.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
3.0,130.0,13.0,13.0,15.0,20.0,20.0,112.0,13.0,13.0,0.0,20.0,20.0,45.0,1
2.0,126.0,13.0,13.0,15.0,20.0,20.0,113.0,13.0,13.0,0.0,20.0,20.0,45.5,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,108.0,13.0,13.0,0.0,20.0,20.0,43.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
2.0,126.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
2.0,124.0,13.0,13.0,15.0,20.0,20.0,108.0,13.0,13.0,0.0,20.0,20.0,43.0,1
3.0,130.0,13.0,13.0,15.0,20.0,20.0,83.0,13.0,13.0,0.0,14.0,11.0,36.5,1
3.0,130.0,13.0,13.0,15.0,20.0,20.0,86.0,13.0,13.0,0.0,17.5,15.0,34.5,1
2.0,126.0,13.0,13.0,15.0,20.0,20.0,52.0,13.0,13.0,0.0,17.0,14.5,19.0,1
2.0,124.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
2.0,124.0,13.0,13.0,15.0,20.0,20.0,73.0,13.0,13.0,0.0,18.0,15.0,27.5,1
2.0,124.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
2.0,126.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
2.0,124.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,73.0,13.0,13.0,0.0,17.5,15.0,28.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,180.0,13.0,13.0,32.0,20.0,20.0,0.0,10.666666666666666,9.333333333333334,3.6666666666666665,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,106.0,13.0,13.0,0.0,20.0,20.0,42.0,1
3.0,130.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,108.0,13.0,13.0,0.0,20.0,20.0,43.0,1
3.0,128.0,13.0,13.0,15.0,20.0,20.0,76.0,13.0,13.0,0.0,20.0,20.0,27.0,1
1.0,120.0,13.0,13.0,15.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,1
1.0,60.0,13.0,13.0,0.0,20.0,20.0,0.0,13.0,13.0,0.0,20.0,20.0,0.0,0
2.0,76.0,11.0,11.0,13.0,81.0,56.0,25.0,11.0,11.0,0.0,47.0,30.0,38.0,1
2.0,76.0,11.0,11.0,13.0,81.0,56.0,74.0,11.0,11.0,0.0,48.0,29.0,40.5,1
2.0,79.0,11.0,11.0,9.0,81.0,56.0,99.0,8.5,8.0,2.5,52.0,29.5,42.5,1
2.0,79.0,11.0,11.0,13.0,81.0,56.0,97.0,11.0,11.0,0.0,51.5,29.5,43.0,1
1.0,72.0,11.0,11.0,13.0,81.0,56.0,123.0,11.0,11.0,0.0,56.5,30.0,50.0,1
2.0,76.0,11.0,11.0,13.0,81.0,56.0,25.0,11.0,11.0,0.0,47.0,30.0,38.0,1
1.0,72.0,11.0,11.0,19.0,81.0,56.0,4.0,11.0,9.0,3.0,81.0,56.0,4.0,1
2.0,76.0,11.0,11.0,13.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,1
2.0,76.0,11.0,11.0,13.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,1
3.0,85.0,11.0,11.0,13.0,81.0,56.0,88.0,11.0,11.0,0.0,53.5,29.5,37.5,1
5.0,110.0,11.0,11.0,13.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,1
2.0,78.0,11.0,11.0,13.0,81.0,56.0,45.0,11.0,11.0,0.0,47.5,29.0,38.5,1
2.0,76.0,11.0,11.0,13.0,81.0,56.0,33.0,11.0,11.0,0.0,49.0,29.5,36.0,1
3.0,87.0,11.0,11.0,13.0,81.0,56.0,90.0,11.0,11.0,0.0,55.5,35.0,38.5,1
2.0,81.0,11.0,11.0,9.0,81.0,56.0,4.0,8.5,8.0,2.5,81.0,56.0,4.0,1
3.0,82.0,11.0,11.0,13.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,1
1.0,72.0,11.0,11.0,13.0,81.0,56.0,123.0,11.0,11.0,0.0,55.0,29.5,50.0,1
1.0,72.0,11.0,11.0,19.0,81.0,56.0,117.0,11.0,9.0,3.0,54.5,29.5,49.0,1
1.0,36.0,11.0,11.0,0.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,0
1.0,36.0,11.0,11.0,0.0,81.0,56.0,4.0,11.0,11.0,0.0,81.0,56.0,4.0,0
6.0,21.0,17.0,17.0,19.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1
2.0,13.0,17.0,17.0,19.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1
2.0,9.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1
5.0,12.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
1.0,4.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
1.0,4.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
5.0,12.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
1.0,4.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
1.0,72.0,17.0,17.0,16.0,17.0,17.0,0.0,12.0,10.5,5.0,17.0,17.0,0.0,1
4.0,95.0,17.0,17.0,18.0,17.0,17.0,105.0,11.5,10.5,5.5,17.0,17.0,43.0,1
1.0,72.0,17.0,17.0,19.0,17.0,17.0,89.0,12.0,10.5,5.0,17.0,17.0,35.0,1
1.0,72.0,17.0,17.0,16.0,17.0,17.0,64.0,12.0,10.5,5.0,17.0,17.0,22.5,1
1.0,72.0,17.0,17.0,15.0,17.0,17.0,50.0,11.5,10.0,5.5,17.0,17.0,15.5,1
4.0,95.0,17.0,17.0,18.0,17.0,17.0,70.0,11.5,10.5,5.5,17.0,17.0,25.5,1
1.0,72.0,17.0,17.0,18.0,17.0,17.0,66.0,11.5,10.5,5.5,17.0,17.0,23.5,1
5.0,102.0,17.0,17.0,18.0,17.0,17.0,0.0,11.5,10.5,5.5,17.0,17.0,0.0,1
3.0,86.0,17.0,17.0,16.0,17.0,17.0,0.0,15.5,13.5,1.5,17.0,17.0,0.0,1
1.0,72.0,17.0,17.0,18.0,17.0,17.0,0.0,11.5,10.5,5.5,17.0,17.0,0.0,1
1.0,72.0,17.0,17.0,16.0,17.0,17.0,70.0,12.0,10.5,5.0,17.0,17.0,25.5,1
2.0,80.0,17.0,17.0,18.0,17.0,17.0,66.0,11.5,10.5,5.5,17.0,17.0,23.5,1
5.0,96.0,17.0,17.0,19.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1
2.0,48.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,1
1.0,72.0,17.0,17.0,16.0,17.0,17.0,0.0,12.0,10.5,5.0,17.0,17.0,0.0,1
3.0,86.0,17.0,17.0,16.0,17.0,17.0,69.0,12.0,10.5,5.0,17.0,17.0,25.0,1
1.0,72.0,17.0,17.0,18.0,17.0,17.0,69.0,11.5,10.5,5.5,17.0,17.0,25.0,1
5.0,104.0,17.0,17.0,14.0,17.0,17.0,19.0,11.0,9.5,6.0,17.0,17.0,0.0,1
4.0,96.0,17.0,17.0,16.0,17.0,17.0,0.0,12.0,10.5,5.0,17.0,17.0,0.0,1
1.0,36.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,17.0,17.0,0.0,0
2.0,70.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
2.0,70.0,15.0,15.0,17.0,25.0,25.0,39.0,15.0,15.0,0.0,25.0,25.0,6.0,1
1.0,68.0,15.0,15.0,15.0,25.0,25.0,0.0,13.5,13.0,1.5,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
4.0,80.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
2.0,70.0,15.0,15.0,17.0,25.0,25.0,111.0,15.0,15.0,0.0,19.5,13.5,48.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,112.0,15.0,15.0,0.0,20.5,18.0,47.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,14.0,25.0,25.0,0.0,13.5,11.5,1.5,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
4.0,80.0,15.0,15.0,17.0,25.0,25.0,70.0,15.0,15.0,0.0,21.0,18.0,25.5,1
1.0,68.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
2.0,70.0,15.0,15.0,17.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,1
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,36.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,36.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
2.0,43.0,15.0,15.0,0.0,25.0,25.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,0
1.0,80.0,10.0,10.0,12.0,31.0,31.0,34.0,10.0,10.0,0.0,25.5,23.0,7.5,1
3.0,92.0,10.0,10.0,12.0,31.0,31.0,49.0,10.0,10.0,0.0,21.0,18.5,19.5,1
3.0,92.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
1.0,80.0,10.0,10.0,12.0,31.0,31.0,40.0,10.0,10.0,0.0,20.5,17.5,16.5,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
3.0,88.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
3.0,88.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
4.0,100.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
2.0,88.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
4.0,100.0,10.0,10.0,12.0,31.0,31.0,49.0,10.0,10.0,0.0,21.0,18.5,19.5,1
1.0,80.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
1.0,80.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
1.0,80.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
3.0,92.0,10.0,10.0,12.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,1
1.0,80.0,10.0,10.0,12.0,31.0,31.0,22.0,10.0,10.0,0.0,21.0,18.0,10.5,1
2.0,86.0,10.0,10.0,12.0,31.0,31.0,57.0,10.0,10.0,0.0,26.5,23.0,17.0,1
1.0,40.0,10.0,10.0,0.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,0
1.0,40.0,10.0,10.0,0.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,0
1.0,40.0,10.0,10.0,0.0,31.0,31.0,0.0,10.0,10.0,0.0,31.0,31.0,0.0,0
4.0,146.0,13.0,13.0,15.0,0.0,0.0,70.0,13.0,13.0,0.0,0.0,0.0,70.0,1
4.0,139.0,13.0,13.0,15.0,0.0,0.0,74.0,12.5,12.0,0.5,0.0,0.0,74.0,1
4.0,141.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
2.0,101.0,13.0,13.0,15.0,0.0,0.0,61.0,12.5,12.0,0.5,0.0,0.0,61.0,1
2.0,105.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
2.0,105.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
4.0,145.0,13.0,13.0,15.0,0.0,0.0,90.0,12.5,12.0,0.5,0.0,0.0,90.0,1
4.0,141.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
1.0,92.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
3.0,113.0,13.0,13.0,15.0,0.0,0.0,115.0,13.0,13.0,0.0,0.0,0.0,115.0,1
3.0,132.0,13.0,13.0,11.0,0.0,0.0,100.0,10.5,10.0,2.5,0.0,0.0,100.0,1
2.0,125.0,13.0,13.0,15.0,0.0,0.0,68.0,12.5,12.0,0.5,0.0,0.0,68.0,1
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,1
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,1
2.0,125.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
3.0,131.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
2.0,125.0,13.0,13.0,11.0,0.0,0.0,0.0,10.5,10.0,2.5,0.0,0.0,0.0,1
3.0,67.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,132.0,13.0,13.0,15.0,0.0,0.0,32.0,12.5,12.0,0.5,0.0,0.0,32.0,1
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,1
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,1
2.0,54.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
3.0,131.0,13.0,13.0,15.0,0.0,0.0,32.0,12.5,12.0,0.5,0.0,0.0,32.0,1
1.0,46.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1
5.0,150.0,13.0,13.0,15.0,0.0,0.0,72.0,12.5,12.0,0.5,0.0,0.0,72.0,1
3.0,133.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
3.0,113.0,13.0,13.0,15.0,0.0,0.0,90.0,12.5,12.0,0.5,0.0,0.0,90.0,1
1.0,92.0,13.0,13.0,15.0,0.0,0.0,0.0,12.5,12.0,0.5,0.0,0.0,0.0,1
2.0,54.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
2.0,54.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
2.0,54.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,0
2.0,54.0,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0
4.0,142.0,13.0,13.0,11.0,0.0,0.0,0.0,8.5,7.0,5.5,0.0,0.0,0.0,0
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
3.0,319.0,16.0,16.0,18.0,0.0,0.0,81.0,16.0,16.0,0.0,0.0,0.0,81.0,1
4.0,476.0,16.0,16.0,21.0,0.0,0.0,66.0,9.666666666666666,8.666666666666666,6.666666666666667,0.0,0.0,32.0,1
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
3.0,308.0,16.0,16.0,11.0,0.0,0.0,31.0,12.5,12.0,3.5,0.0,0.0,31.0,1
2.0,110.0,16.0,16.0,18.0,0.0,0.0,95.0,16.0,16.0,0.0,0.0,0.0,95.0,1
2.0,110.0,16.0,16.0,12.0,0.0,0.0,0.0,12.5,12.0,3.5,0.0,0.0,0.0,1
5.0,286.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
2.0,151.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
2.0,302.0,16.0,16.0,18.0,0.0,0.0,92.0,16.0,16.0,0.0,0.0,0.0,92.0,1
5.0,339.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
2.0,60.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
5.0,340.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
2.0,302.0,16.0,16.0,18.0,0.0,0.0,91.0,16.0,16.0,0.0,0.0,0.0,91.0,1
3.0,319.0,16.0,16.0,12.0,0.0,0.0,77.0,12.5,12.0,3.5,0.0,0.0,77.0,1
2.0,252.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,1
3.0,413.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
4.0,323.0,16.0,16.0,18.0,0.0,0.0,80.0,16.0,16.0,0.0,0.0,0.0,80.0,1
5.0,336.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
3.0,308.0,16.0,16.0,11.0,0.0,0.0,35.0,12.5,12.0,3.5,0.0,0.0,35.0,1
2.0,302.0,16.0,16.0,18.0,0.0,0.0,88.0,16.0,16.0,0.0,0.0,0.0,88.0,1
1.0,100.0,16.0,16.0,11.0,0.0,0.0,0.0,9.5,9.0,6.5,0.0,0.0,0.0,1
5.0,336.0,16.0,16.0,18.0,0.0,0.0,89.0,16.0,16.0,0.0,0.0,0.0,89.0,1
1.0,100.0,16.0,16.0,18.0,0.0,0.0,114.0,16.0,16.0,0.0,0.0,0.0,114.0,1
3.0,118.0,16.0,16.0,18.0,0.0,0.0,128.0,16.0,16.0,0.0,0.0,0.0,128.0,1
5.0,340.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
5.0,443.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
1.0,100.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
3.0,308.0,16.0,16.0,11.0,0.0,0.0,32.0,12.5,12.0,3.5,0.0,0.0,32.0,1
3.0,262.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0
